Modulo,Domanda,Opzione,Risposta Corretta
M3 - UD2,L’Area di Controllo 8 dell’ISO 27001 2013 Annex A “Gestione degli asset”,Ha tra i controlli la “Classificazione delle informazioni”,VERO
M3 - UD2,L’Area di Controllo 8 dell’ISO 27001 2013 Annex A “Gestione degli asset”,Ha tra i controlli la “Non memorizzazione delle informazioni”,FALSO
M3 - UD2,L’Area di Controllo 9 dell’ISO 27001 2013 Annex A “Controllo degli Accessi (logici)” include le seguenti Categorie di Controllo,Requisiti di business per il controllo degli accessi,VERO
M3 - UD2,L’Area di Controllo 9 dell’ISO 27001 2013 Annex A “Controllo degli Accessi (logici)” include le seguenti Categorie di Controllo,Gestione degli accessi degli utenti,VERO
M3 - UD2,L’Area di Controllo 9 dell’ISO 27001 2013 Annex A “Controllo degli Accessi (logici)” include le seguenti Categorie di Controllo,Responsabilità dell’utente,VERO
M3 - UD2,L’Area di Controllo 9 dell’ISO 27001 2013 Annex A “Controllo degli Accessi (logici)” include le seguenti Categorie di Controllo,Responsabilità del manager,FALSO
M3 - UD2,L’Area di Controllo 9 dell’ISO 27001 2013 Annex A “Controllo degli Accessi (logici)” include le seguenti Categorie di Controllo,Controllo degli accessi ai sistemi e alle applicazioni,VERO
M3 - UD2,L’Area di Controllo 9 dell’ISO 27001 2013 Annex A “Controllo degli Accessi (logici)” include le seguenti Categorie di Controllo,Controllo degli accessi fisici ai sistemi e alle applicazioni,FALSO
M3 - UD2,La serie ISA/IEC 62443,Fornisce un quadro flessibile per affrontare e mitigare le vulnerabilità di sicurezza attuali e future nei sistemi di controllo e automazione industriale (IACS).,VERO
M3 - UD2,La serie ISA/IEC 62443,Sono standard applicabili a tutti i settori industriali e alle infrastrutture critiche.,VERO
M3 - UD2,La serie ISA/IEC 62443,Ha un posizionamento che scende sino a livello dell’impianto.,VERO
M3 - UD2,La serie ISA/IEC 62443,Ha un posizionamento che parte dal coinvolgimento dell’amministratore delegato e del consiglio di amministrazione.,FALSO
M3 - UD2,La serie ISA/IEC 62443,È costituita da quattro famiglie di standard ancora in aggiornamento.,VERO
M3 - UD2,La serie ISA/IEC 62443,Non riguarda direttamente gli SCADA.,FALSO
M3 - UD2,La struttura di ISA/IEC 62443,E' composta da quattro famiglie di standard corrispondenti a quattro profili di approfondimento,VERO
M3 - UD2,La struttura di ISA/IEC 62443,E' composta da una solo gruppo organico di standard in cui sono sviluppati diversi livelli di approfondimento,FALSO
M3 - UD2,La struttura di ISA/IEC 62443,Prevede livelli di approfondimento che vanno dal livello generale ed arrivano sino al livello del componente inteso come prodotto utilizzato all'interno di un sistema.,VERO
M3 - UD2,La struttura di ISA/IEC 62443,"Prevede un livello Generale dove sono presenti le informazioni introduttive, vocabolari, modelli, concetti e casi d'uso",VERO
M3 - UD2,La struttura di ISA/IEC 62443,"Prevede un livello Sistema ovvero approcci di valutazione, livelli di requisiti di sicurezza e tecnologie dei prodotti utilizzati",FALSO
M3 - UD2,La struttura di ISA/IEC 62443,E' immutabile sia nelle famiglie che nel numero dei documenti presenti in ciascuna famiglia,FALSO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante A),È costituita da quattro famiglie di standard con vari livelli di approfondimento.,VERO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante A),"È rappresentabile in quattro gruppi di standard che possono rappresentare: “Modelli”, “Gestione”, “Sistema” e “Componente”.",VERO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante A),È costituita da tre famiglie di standard con vari livelli di approfondimento più uno non ancora pubblicato.,FALSO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante A),"È composta dalle famiglie: “Modelli”, “Gestione”, “Organizzazione” e “Componente”.",FALSO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante A),"È composta dalle famiglie: “General”, “Policy & Procedures”, “System” e “Component”.",VERO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante A),È costituita da famiglie di standard con lo stesso numero di documenti in ogni famiglia.,FALSO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante B),È costituita da quattro famiglie di standard con vari livelli di approfondimento.,VERO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante B),"È rappresentabile in quattro gruppi di standard che possono rappresentare: “Modelli”, “Gestione”, “Sistema” e “Componente”.",VERO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante B),È costituita da tre famiglie di standard con vari livelli di approfondimento più uno non ancora pubblicato.,FALSO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante B),"È composta dalle famiglie: “General”, “Policy & Procedures”, “System” e “Component”.",VERO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante B),È costituita da famiglie di standard con lo stesso numero di documenti in ogni famiglia.,FALSO
M3 - UD2,La struttura di ISA/IEC 62443 (Variante B),È costituita da famiglie di standard con vari documenti in diversi stadi di sviluppo (o ancora in fase di sviluppo).,VERO
M3 - UD2,Le aziende nel settore terziario avanzato,"Sono imprese che realizzano attività di intermediazione, o di produzione indiretta di beni, tramite il commercio degli stessi",FALSO
M3 - UD2,Le aziende nel settore terziario avanzato,Sono imprese di servizio che basano il proprio core business sul know-how e sui servizi intellettuali,VERO
M3 - UD2,Le aziende nel settore terziario avanzato,Possono essere le aziende che gestiscono i trasporti e le comunicazioni,FALSO
M3 - UD2,Le aziende nel settore terziario avanzato,Possono essere le società di Ingegneria,VERO
M3 - UD2,Le aziende nel settore terziario avanzato,Possono essere le aziende che realizzano attività di ricerca e sviluppo di una nuova tecnologia,VERO
M3 - UD2,Le aziende nel settore terziario avanzato,Possono essere le aziende ICT,VERO
M3 - UD2,Le Contromisure secondo ISA/IEC 62443-1-1,Sono le contromisure utilizzate per definire il livello di sicurezza di una zona o un conduit,VERO
M3 - UD2,Le Contromisure secondo ISA/IEC 62443-1-1,Possono essere tecniche (ovvero policies e procedure),FALSO
M3 - UD2,Le Contromisure secondo ISA/IEC 62443-1-1,Possono essere amministrative,VERO
M3 - UD2,Le Contromisure secondo ISA/IEC 62443-1-1,Possono essere fisiche,VERO
M3 - UD2,Le Contromisure secondo ISA/IEC 62443-1-1,Eliminano completamente il rischio,FALSO
M3 - UD2,Le Contromisure secondo ISA/IEC 62443-1-1,Permettono di raggiungere il Security Level Capability,VERO
M3 - UD2,Le Funzioni del Framework Core,Sono funzioni che organizzano le attività di sicurezza informatica di un'organizzazione,VERO
M3 - UD2,Le Funzioni del Framework Core,"Sono concorrenti tra di loro, nel senso che sono attive tutte contemporaneamente",VERO
M3 - UD2,Le Funzioni del Framework Core,"Sono sequenziali tra di loro, nel senso che sono attivate una dopo l'altra nel rispettivo ordine",FALSO
M3 - UD2,Le Funzioni del Framework Core,"Sono suddivise in categorie, ovvero in gruppi di risultati di sicurezza informatica",VERO
M3 - UD2,Le Funzioni del Framework Core,Sono divise in sottocategorie ovvero i controlli da effettuare,FALSO
M3 - UD2,Le Funzioni del Framework Core,Devono essere sempre attive,VERO
M3 - UD2,Le guide verticali NIST Special Publications sono raggruppate in,(Variante B) SP 800 Computer security.,VERO
M3 - UD2,Le guide verticali NIST Special Publications sono raggruppate in,(Variante B) SP 1800 Cybersecurity Practice Guides.,VERO
M3 - UD2,Le guide verticali NIST Special Publications sono raggruppate in,(Variante B) SP 1700 Cybersecurity Development Guides.,FALSO
M3 - UD2,Le guide verticali NIST Special Publications sono raggruppate in,(Variante B) SP 500 Information Technology (Relevant Documents).,VERO
M3 - UD2,Le guide verticali NIST Special Publications sono raggruppate in,(Variante B) SP 300 Information Technology (Relevant Documents).,FALSO
M3 - UD2,Le guide verticali NIST Special Publications sono raggruppate in,(Variante B) SP 600 Computer System Management.,FALSO
M3 - UD2,Le sottocategorie del NIST CSF Framework Core,Sono i risultati che si possono ottenere,VERO
M3 - UD2,Le sottocategorie del NIST CSF Framework Core,Fanno sempre riferimento ad esempi pratici presenti nei riferimenti informativi,VERO
M3 - UD2,Le sottocategorie del NIST CSF Framework Core,Sono raggruppate in categorie che poi compongono le funzioni NIST CSF,VERO
M3 - UD2,Le sottocategorie del NIST CSF Framework Core,Non sono assimilabili ai controlli ISO27001,FALSO
M3 - UD2,Le sottocategorie del NIST CSF Framework Core,Possono fare riferimento ad altri standard di settore,VERO
M3 - UD2,Le sottocategorie del NIST CSF Framework Core,Di solito non fanno mai riferimento ad altri standard di settore,FALSO
M3 - UD2,Le tipologie dei Livelli per la gestione continua dei SL (Security Levels) secondo ISA/IEC 62443-1-1,"Possono essere Target (SL-T), Achieved (SL-A) e Potential (SL-P)",FALSO
M3 - UD2,Le tipologie dei Livelli per la gestione continua dei SL (Security Levels) secondo ISA/IEC 62443-1-1,Sono utilizzate per mantenere aggiornate le contromisure di zone e conduits nel tempo,VERO
M3 - UD2,Le tipologie dei Livelli per la gestione continua dei SL (Security Levels) secondo ISA/IEC 62443-1-1,"Possono essere Target (SL-T), Achieved (SL-A) e Capability (SL-C)",VERO
M3 - UD2,Le tipologie dei Livelli per la gestione continua dei SL (Security Levels) secondo ISA/IEC 62443-1-1,Rappresentano: SL-T il livello di sicurezza che si vuole raggiungere e SL-A quello effettivamente raggiunto in un determinato momento (considerando che SL-A<=SL-T),FALSO
M3 - UD2,Le tipologie dei Livelli per la gestione continua dei SL (Security Levels) secondo ISA/IEC 62443-1-1,Rappresentano: SL-T il livello di sicurezza che si vuole raggiungere e SL-A quello effettivamente raggiunto in un determinato momento (considerando che SL-A>=SL-T),VERO
M3 - UD2,Le tipologie dei Livelli per la gestione continua dei SL (Security Levels) secondo ISA/IEC 62443-1-1,Si gestiscono mediante le contromisure che possono essere unicamente di tipo tecnico,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante A),Dividono una architettura fisica (dispositivi di rete e connessioni) in zone omogenee raggruppando i dispositivi HW con requisiti di sicurezza comuni.,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante A),Dividono un sistema in aree (o zone) omogenee raggruppando le risorse (logiche o fisiche) con requisiti di sicurezza comuni.,VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante A),Dividono un sistema in aree omogenee raggruppando le risorse fisiche con requisiti di sicurezza comuni.,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante A),"Hanno requisiti di sicurezza definiti da Security Level (SL), il livello richiesto per una zona è determinato dall'analisi del rischio.",VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante A),Hanno confini che separano gli elementi all'interno della zona da quelli esterni.,VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante A),Hanno confini che separano gli elementi fisici da quelli virtualizzati.,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante B),Dividono una architettura fisica (dispositivi di rete e connessioni) in zone omogenee raggruppando i dispositivi HW con requisiti di sicurezza comuni.,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante B),Dividono un sistema in aree omogenee raggruppando le risorse fisiche con requisiti di sicurezza comuni.,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante B),"Hanno requisiti di sicurezza definiti da Security Level (SL), il livello richiesto per una zona è determinato dall'analisi del rischio.",VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante B),Hanno confini che separano gli elementi fisici da quelli virtualizzati.,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante B),Possono includere impianti presenti in siti fisici differenti.,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante B),Possono essere suddivise in sottozone che definiscono diversi livelli di sicurezza e quindi consentono una difesa in profondità.,VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante C),Dividono un sistema in zone omogenee raggruppando le risorse (logiche o fisiche) con requisiti di sicurezza comuni,VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante C),Dividono una architettura fisica (dispositivi di rete e connessioni) in zone omogenee raggruppando i dispositivi HW con requisiti di sicurezza comuni,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante C),"Hanno requisiti di sicurezza definiti da Security Level (SL), il livello richiesto per una zona è determinato dall'analisi del rischio",VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante C),Sono connesse attraverso i conduits che raggruppano gli elementi che ne consentono la comunicazione,VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante C),Possono essere suddivise in sottozone con livelli di sicurezza differenti consentendo una difesa in profondità,VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante C),Possono estendersi includendo impianti presenti in siti fisici differenti,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante D),Dividono una architettura fisica (dispositivi di rete e connessioni) in zone omogenee raggruppando i dispositivi con requisiti di sicurezza comuni,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante D),Dividono un sistema in zone omogenee raggruppando le risorse (logiche o fisiche) con requisiti di sicurezza comuni,VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante D),"Hanno requisiti di sicurezza definiti da Security Level (SL), il livello richiesto per una zona è determinato dall'analisi del rischio",VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante D),Hanno confini che separano gli elementi all'interno della zona da quelli esterni,VERO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante D),Possono includere impianti presenti in siti fisici differenti,FALSO
M3 - UD2,Le zone secondo ISA/IEC 62443 (Variante D),Possono essere suddivise in sottozone che definiscono diversi livelli di sicurezza e quindi consentono una difesa in profondità,VERO
M3 - UD2,Lo SCADA,È l’acronimo di Supervisory Control and Data Acquisition,VERO
M3 - UD2,Lo SCADA,È l’acronimo di Supervisory Classification and Data Analysis,FALSO
M3 - UD2,Lo SCADA,È un sistema di Supervisione e di Acquisizione dei Dati,VERO
M3 - UD2,Lo SCADA,"È un sistema (stand-alone o basato su architetture di computer) che permette la conduzione di un impianto, una linea o una macchina industriale da parte degli operatori",VERO
M3 - UD2,Lo SCADA,"È un sistema unicamente stand-alone che permette la conduzione di un impianto, una linea o una macchina industriale da parte degli operatori",FALSO
